transaction_id,region,category,amount_idr,timestamp,channel,age_group
TXN034166,Surabaya,F&B,189000,2023-04-24 10:05:02,offline,18-24
TXN004169,Jakarta,Home & Living,1566000,2023-05-13 18:37:56,online,25-34
TXN005804,Jakarta,Fashion,1578000,2024-12-08 21:32:04,online,35-44
TXN012754,Jakarta,Healthcare,670500,2024-11-27 17:30:37,online,18-24
TXN002190,Jakarta,F&B,311500,2024-03-08 19:47:46,online,35-44
TXN012188,Jakarta,Home & Living,918500,2024-03-16 19:35:14,online,25-34
TXN031728,Surabaya,Travel,3669000,2023-10-08 13:08:50,offline,25-34
TXN019246,Yogyakarta,Healthcare,493000,2024-10-06 20:07:01,offline,25-34
TXN037867,Medan,Education,1270000,2024-03-17 21:21:17,online,25-34
TXN043515,Bali,Electronics,5340000,2023-01-24 17:18:59,online,25-34
TXN008719,Jakarta,Home & Living,3977500,2023-01-01 06:20:11,online,25-34
TXN028825,Surabaya,Fashion,1510500,2024-02-19 22:42:58,offline,45+
TXN024469,Surabaya,Education,923000,2024-09-15 13:47:37,online,45+
TXN048253,Bali,Travel,5751000,2024-11-15 22:06:42,online,25-34
TXN007202,Jakarta,F&B,419000,2024-09-28 01:31:38,online,25-34
TXN009283,Jakarta,Home & Living,3141500,2024-09-08 16:50:08,offline,25-34
TXN026821,Surabaya,F&B,186500,2023-08-28 14:23:40,online,25-34
TXN027374,Surabaya,Healthcare,634000,2023-03-12 15:43:01,offline,18-24
TXN022493,Surabaya,Home & Living,1497000,2023-05-02 22:34:53,offline,18-24
TXN045638,Bali,Electronics,5285000,2024-10-04 07:23:28,offline,35-44
TXN045880,Bali,Healthcare,610000,2023-04-25 14:47:34,online,45+
TXN029340,Surabaya,Grocery,286500,2023-12-17 20:11:01,online,35-44
TXN046548,Bali,Travel,1540500,2023-09-04 19:34:33,online,18-24
TXN010804,Jakarta,Education,3480000,2024-10-04 17:14:37,offline,25-34
TXN020965,Yogyakarta,F&B,171500,2023-03-20 20:24:07,online,35-44
TXN030033,Surabaya,Fashion,1322000,2023-04-12 16:07:08,online,18-24
TXN005223,Jakarta,Travel,948500,2023-09-08 11:00:01,offline,18-24
TXN000660,Jakarta,Education,1295000,2024-05-09 18:47:27,online,18-24
TXN033246,Surabaya,Healthcare,383500,2024-09-12 07:48:09,offline,18-24
TXN005866,Jakarta,Education,728000,2024-03-02 19:32:48,online,18-24
TXN048872,Bali,F&B,247500,2024-12-08 21:48:05,online,25-34
TXN022986,Surabaya,F&B,310000,2024-09-01 22:05:12,online,18-24
TXN028881,Surabaya,Grocery,512500,2023-06-01 13:48:28,offline,35-44
TXN047088,Bali,Fashion,1829500,2023-07-09 08:11:09,online,35-44
TXN026528,Surabaya,Travel,6110500,2024-04-24 20:35:29,offline,25-34
TXN009648,Jakarta,F&B,656000,2024-04-10 11:21:02,online,25-34
TXN049546,Bali,Fashion,3384000,2024-06-29 12:46:37,online,45+
TXN032375,Surabaya,Healthcare,598500,2023-08-24 14:48:36,online,35-44
TXN026159,Surabaya,Home & Living,2700000,2024-06-29 11:30:15,offline,18-24
TXN011712,Jakarta,F&B,317000,2024-03-23 18:53:07,online,45+
TXN027239,Surabaya,F&B,42000,2023-12-03 16:23:38,online,18-24
TXN018354,Yogyakarta,Fashion,279000,2023-06-07 23:09:55,offline,18-24
TXN049515,Bali,Fashion,1866500,2023-04-26 16:47:56,offline,35-44
TXN021725,Yogyakarta,Fashion,1312500,2024-06-11 19:19:27,offline,18-24
TXN025925,Surabaya,F&B,144500,2023-06-18 11:10:26,online,18-24
TXN041390,Medan,Grocery,671500,2023-01-07 15:56:22,offline,25-34
TXN004773,Jakarta,Education,1535500,2024-12-10 17:03:27,online,45+
TXN035205,Medan,F&B,367000,2024-05-31 15:01:18,online,25-34
TXN027879,Surabaya,F&B,350500,2024-03-08 19:34:51,online,18-24
TXN005875,Jakarta,Fashion,1190500,2024-04-20 17:58:07,online,35-44
TXN017805,Yogyakarta,Electronics,1485000,2023-07-11 14:30:33,offline,45+
TXN034224,Surabaya,Electronics,1945500,2024-11-23 12:10:17,online,45+
TXN007842,Jakarta,Grocery,525000,2024-12-23 08:46:25,online,18-24
TXN015923,Yogyakarta,F&B,144500,2024-12-22 12:16:55,online,35-44
TXN028367,Surabaya,Electronics,5195000,2023-04-21 20:19:14,online,35-44
TXN012084,Jakarta,F&B,496000,2024-09-20 07:47:35,offline,25-34
TXN020034,Yogyakarta,Healthcare,509000,2024-07-01 23:00:05,offline,18-24
TXN014488,Jakarta,F&B,237500,2023-12-10 11:59:17,offline,25-34
TXN020819,Yogyakarta,Home & Living,1045500,2024-05-14 14:17:06,offline,35-44
TXN037518,Medan,Fashion,684000,2023-07-09 20:52:23,offline,25-34
TXN044236,Bali,Electronics,4404000,2023-06-19 22:40:59,offline,45+
TXN048651,Bali,Fashion,2774500,2024-08-16 20:04:33,online,35-44
TXN036236,Medan,Home & Living,747500,2023-06-08 23:36:31,offline,25-34
TXN021070,Yogyakarta,F&B,70000,2023-10-14 08:29:39,online,18-24
TXN009524,Jakarta,Electronics,6723000,2024-01-20 11:31:53,online,35-44
TXN032756,Surabaya,Electronics,3562500,2023-03-18 12:25:48,online,25-34
TXN012054,Jakarta,Fashion,1110000,2024-02-09 21:25:25,offline,18-24
TXN023594,Surabaya,F&B,290000,2024-09-07 16:12:26,offline,25-34
TXN008038,Jakarta,Electronics,9470000,2024-05-13 00:18:02,offline,35-44
TXN046977,Bali,F&B,353000,2024-06-23 14:24:41,online,25-34
TXN016400,Yogyakarta,F&B,100500,2023-09-25 20:02:15,online,18-24
TXN045786,Bali,Fashion,1259500,2023-09-23 08:17:58,offline,25-34
TXN034616,Medan,Grocery,369000,2023-03-04 20:56:44,online,18-24
TXN007625,Jakarta,Fashion,2229500,2024-04-22 21:49:39,online,35-44
TXN013662,Jakarta,F&B,270000,2023-03-10 15:03:19,online,18-24
TXN037737,Medan,Home & Living,3260500,2023-04-18 20:43:42,online,35-44
TXN026542,Surabaya,Grocery,651000,2024-09-11 07:44:53,online,25-34
TXN013268,Jakarta,Electronics,5496000,2024-06-28 11:16:02,online,18-24
TXN018083,Yogyakarta,Fashion,434500,2023-06-16 12:39:21,offline,18-24
TXN048086,Bali,Electronics,4200500,2024-03-24 19:59:07,online,45+
TXN042768,Bali,F&B,142000,2023-06-16 14:01:08,offline,18-24
TXN004071,Jakarta,Grocery,976500,2023-04-02 17:41:59,online,35-44
TXN016287,Yogyakarta,Electronics,2857500,2023-01-25 19:34:17,offline,25-34
TXN001119,Jakarta,Electronics,5471000,2024-08-30 19:38:49,online,25-34
TXN010075,Jakarta,F&B,300500,2023-03-11 14:43:48,offline,45+
TXN011374,Jakarta,Travel,7001500,2024-06-30 19:56:56,offline,35-44
TXN032685,Surabaya,Electronics,7296000,2023-07-11 09:15:52,online,25-34
TXN046434,Bali,F&B,235500,2024-04-13 18:56:56,online,45+
TXN025350,Surabaya,Electronics,4087000,2024-12-06 15:22:55,offline,35-44
TXN006716,Jakarta,Electronics,3555000,2024-04-09 21:51:34,offline,35-44
TXN034568,Medan,Fashion,525000,2024-10-10 14:22:01,offline,35-44
TXN001031,Jakarta,F&B,364500,2024-02-08 07:00:19,online,25-34
TXN022754,Surabaya,F&B,278500,2023-02-21 17:59:37,online,18-24
TXN011762,Jakarta,Grocery,677000,2024-07-23 06:42:14,online,35-44
TXN035897,Medan,Home & Living,3834500,2023-08-25 20:04:36,online,25-34
TXN014493,Jakarta,Electronics,9461000,2023-11-09 20:30:24,online,35-44
TXN025086,Surabaya,Fashion,1620000,2023-05-11 14:45:32,online,25-34
TXN020396,Yogyakarta,F&B,147500,2024-03-13 20:04:33,online,35-44
TXN004814,Jakarta,F&B,653000,2023-11-28 20:49:56,online,25-34
TXN008995,Jakarta,Electronics,4276500,2024-12-23 20:59:03,offline,25-34
TXN049692,Bali,F&B,302000,2024-02-17 12:55:07,online,18-24
TXN021375,Yogyakarta,F&B,70500,2023-05-26 13:35:44,online,18-24
TXN030243,Surabaya,Home & Living,2768000,2023-11-13 17:08:28,online,18-24
TXN047579,Bali,Travel,1824500,2023-08-25 21:53:38,online,18-24
TXN001165,Jakarta,Electronics,7587000,2023-04-05 14:21:14,offline,18-24
TXN024811,Surabaya,Grocery,446000,2024-03-09 07:40:03,offline,18-24
TXN021110,Yogyakarta,F&B,136000,2023-08-15 19:10:39,offline,35-44
TXN003698,Jakarta,F&B,315000,2024-10-04 10:22:38,online,35-44
TXN011439,Jakarta,Healthcare,1757000,2024-06-07 20:09:51,online,35-44
TXN004470,Jakarta,F&B,66000,2024-12-28 13:25:47,online,18-24
TXN009808,Jakarta,Electronics,4863000,2024-05-30 20:05:26,online,18-24
TXN047768,Bali,Fashion,1612500,2023-12-25 13:00:13,offline,25-34
TXN006749,Jakarta,Education,1375500,2024-08-15 21:40:07,online,35-44
TXN049185,Bali,Home & Living,1204500,2023-04-22 22:47:08,online,35-44
TXN017379,Yogyakarta,F&B,269500,2024-05-22 03:58:58,offline,35-44
TXN036885,Medan,Grocery,570000,2024-09-07 09:23:49,offline,45+
TXN013357,Jakarta,F&B,282500,2024-10-09 09:59:52,online,25-34
TXN032405,Surabaya,Healthcare,380000,2024-07-12 20:55:50,offline,18-24
TXN042455,Medan,Travel,3365500,2024-05-26 11:40:24,offline,18-24
TXN046066,Bali,Healthcare,1981000,2024-06-20 07:00:41,online,25-34
TXN011539,Jakarta,Healthcare,1307500,2024-06-02 20:10:35,online,35-44
TXN002009,Jakarta,Education,1370500,2024-06-21 21:24:42,online,25-34
TXN003222,Jakarta,Electronics,2933500,2023-06-20 20:15:15,offline,25-34
TXN044997,Bali,F&B,159500,2024-04-06 15:37:24,offline,18-24
TXN018763,Yogyakarta,Fashion,1057000,2024-01-06 08:51:48,online,18-24
TXN014166,Jakarta,Electronics,5163000,2023-03-03 23:01:55,offline,25-34
TXN040684,Medan,Grocery,180000,2024-08-07 07:40:11,online,25-34
TXN025081,Surabaya,F&B,260500,2023-10-07 02:47:26,online,25-34
TXN001823,Jakarta,Fashion,1521000,2023-06-13 14:37:45,offline,45+
TXN044662,Bali,Electronics,7592000,2023-11-12 16:56:19,online,25-34
TXN006849,Jakarta,F&B,275500,2024-11-25 19:25:40,online,25-34
TXN012636,Jakarta,Electronics,11345500,2024-07-13 11:06:32,offline,35-44
TXN037669,Medan,F&B,170500,2024-08-21 21:34:16,offline,18-24
TXN006096,Jakarta,Grocery,493000,2024-02-15 10:17:41,online,18-24
TXN039249,Medan,Grocery,720000,2024-01-05 23:23:03,offline,25-34
TXN010578,Jakarta,Electronics,4348500,2023-02-21 13:59:25,offline,35-44
TXN031075,Surabaya,Healthcare,987500,2023-09-29 09:52:36,online,35-44
TXN029113,Surabaya,Electronics,6113500,2024-03-29 01:43:48,offline,35-44
TXN010193,Jakarta,Electronics,3106500,2023-10-06 06:24:14,offline,18-24
TXN000315,Jakarta,Electronics,5929500,2023-08-06 22:15:06,online,35-44
TXN011450,Jakarta,Grocery,879000,2024-07-12 00:10:18,online,35-44
TXN030746,Surabaya,F&B,298000,2023-09-01 12:22:29,offline,18-24
TXN029703,Surabaya,Electronics,3830000,2024-01-05 01:27:12,online,25-34
TXN027659,Surabaya,Fashion,1608500,2024-10-30 07:10:31,online,35-44
TXN023686,Surabaya,Education,1421500,2024-11-10 11:46:51,online,18-24
TXN028376,Surabaya,Education,973000,2024-06-12 19:24:26,online,35-44
TXN003086,Jakarta,Electronics,9142500,2024-07-15 12:16:52,offline,25-34
TXN049372,Bali,Home & Living,1611500,2024-06-04 10:20:12,offline,25-34
TXN003752,Jakarta,Electronics,7223000,2023-09-12 16:41:39,online,35-44
TXN005049,Jakarta,Fashion,2935500,2024-04-25 08:24:08,offline,25-34
TXN029187,Surabaya,Fashion,1432500,2024-04-21 20:45:12,online,25-34
TXN030709,Surabaya,Electronics,4340000,2023-12-13 10:29:49,online,18-24
TXN020147,Yogyakarta,Grocery,153000,2023-12-11 19:44:12,online,18-24
TXN032250,Surabaya,Electronics,2456000,2023-03-18 19:05:02,offline,18-24
TXN004970,Jakarta,Healthcare,2070500,2024-03-31 18:43:56,online,35-44
TXN030526,Surabaya,Healthcare,1178000,2023-08-16 21:58:17,offline,25-34
TXN018495,Yogyakarta,F&B,259500,2024-07-19 19:35:08,online,45+
TXN038065,Medan,Healthcare,1036500,2023-12-30 23:13:38,offline,35-44
TXN041837,Medan,Healthcare,1650000,2024-02-09 19:43:29,offline,35-44
TXN032753,Surabaya,Fashion,1172500,2023-09-25 09:25:39,offline,45+
TXN020074,Yogyakarta,F&B,106000,2023-08-29 16:05:15,online,45+
TXN026274,Surabaya,F&B,332000,2023-06-07 07:03:29,offline,25-34
TXN013650,Jakarta,Fashion,3795500,2023-03-18 20:48:27,offline,25-34
TXN025534,Surabaya,Electronics,5848000,2023-03-26 15:34:25,offline,45+
TXN017522,Yogyakarta,Fashion,1312500,2023-11-30 07:47:33,offline,18-24
TXN025481,Surabaya,Electronics,4604000,2023-04-29 17:19:26,offline,45+
TXN048235,Bali,F&B,189000,2024-03-04 19:06:56,online,18-24
TXN048788,Bali,Education,509000,2023-10-27 12:37:16,online,45+
TXN032390,Surabaya,Fashion,1186000,2023-03-26 21:02:19,offline,18-24
TXN005087,Jakarta,Electronics,10615500,2024-08-09 11:43:41,online,25-34
TXN017253,Yogyakarta,Healthcare,825500,2024-09-17 20:14:13,online,18-24
TXN004040,Jakarta,Grocery,413000,2024-10-30 13:56:01,online,25-34
TXN018387,Yogyakarta,F&B,191500,2024-10-22 20:52:11,online,45+
TXN004247,Jakarta,Fashion,2550000,2023-08-15 11:05:08,online,25-34
TXN018628,Yogyakarta,Fashion,1312500,2024-05-03 22:58:51,offline,18-24
TXN000880,Jakarta,Fashion,2976500,2023-02-07 10:26:52,online,18-24
TXN023299,Surabaya,Fashion,1605500,2023-12-12 16:53:30,offline,35-44
TXN029753,Surabaya,Electronics,4022000,2023-06-14 15:52:59,offline,45+
TXN030173,Surabaya,Grocery,212500,2023-08-13 18:52:32,offline,35-44
TXN028560,Surabaya,Home & Living,1935000,2023-01-06 06:25:45,online,35-44
TXN018864,Yogyakarta,F&B,160500,2023-08-23 05:22:55,online,18-24
TXN043344,Bali,Grocery,936000,2024-05-04 10:53:37,offline,25-34
TXN034211,Surabaya,F&B,273500,2023-09-22 14:54:22,offline,35-44
TXN026084,Surabaya,Fashion,1673000,2023-08-30 20:43:13,offline,35-44
TXN001942,Jakarta,Home & Living,3462500,2024-08-01 07:49:22,online,18-24
TXN022226,Surabaya,F&B,39000,2023-09-01 21:41:18,offline,25-34
TXN044692,Bali,Travel,5190000,2024-06-21 17:33:51,online,18-24
TXN043240,Bali,Fashion,892500,2024-06-08 20:58:18,online,35-44
TXN023860,Surabaya,Electronics,5923500,2023-12-18 21:23:49,online,25-34
TXN014159,Jakarta,Grocery,374500,2024-11-06 13:22:54,online,35-44
TXN033876,Surabaya,Electronics,8792000,2023-04-27 23:04:37,offline,45+
TXN048105,Bali,Travel,1967000,2023-04-16 14:22:38,offline,35-44
TXN023450,Surabaya,Fashion,1673500,2024-12-27 07:39:17,online,25-34
TXN006624,Jakarta,Travel,7037500,2023-12-17 17:41:41,online,25-34
TXN038265,Medan,Grocery,245000,2024-05-19 12:50:32,online,25-34
TXN026242,Surabaya,Education,1164000,2024-03-22 21:33:16,online,25-34
TXN047592,Bali,F&B,210500,2024-02-23 19:08:59,offline,25-34
TXN024156,Surabaya,Fashion,2425500,2024-05-18 14:29:43,online,35-44
TXN032059,Surabaya,Travel,4431500,2024-03-01 08:11:02,offline,35-44
TXN009332,Jakarta,F&B,586500,2023-09-05 08:44:48,online,35-44
TXN043565,Bali,Healthcare,651500,2024-09-02 11:43:35,online,35-44
TXN003494,Jakarta,F&B,403500,2023-06-29 22:39:06,online,25-34
TXN004879,Jakarta,Electronics,7591500,2024-01-20 19:22:57,online,45+
TXN047063,Bali,Travel,2100000,2023-12-10 14:24:20,offline,18-24
TXN000999,Jakarta,Fashion,1100500,2024-11-02 07:57:25,offline,35-44
TXN037087,Medan,Grocery,130000,2023-06-19 17:58:23,offline,35-44
TXN036438,Medan,Grocery,311000,2023-03-04 09:08:52,online,35-44
TXN034750,Medan,Education,1014500,2023-08-02 09:33:37,offline,35-44
TXN028617,Surabaya,Electronics,9120000,2024-02-04 13:06:41,offline,45+
TXN037096,Medan,F&B,192500,2024-05-28 20:05:06,offline,35-44
TXN022811,Surabaya,F&B,395500,2023-01-13 13:23:48,online,25-34
TXN007143,Jakarta,Home & Living,2302000,2024-02-13 12:40:20,offline,25-34
TXN021559,Yogyakarta,Education,639000,2024-07-22 21:45:14,offline,25-34
TXN009936,Jakarta,Fashion,1528500,2023-10-30 22:50:21,online,35-44
TXN004789,Jakarta,Electronics,13155000,2024-09-24 22:00:22,online,35-44
TXN030511,Surabaya,Healthcare,1193000,2023-09-16 16:46:32,online,18-24
TXN031190,Surabaya,Education,1351000,2023-07-06 12:53:44,online,25-34
TXN020084,Yogyakarta,F&B,111500,2024-12-14 08:04:37,offline,25-34
TXN010824,Jakarta,Fashion,3860500,2023-08-25 11:31:07,online,35-44
TXN000673,Jakarta,Grocery,674500,2023-03-20 15:27:54,online,18-24
TXN015595,Yogyakarta,Grocery,327000,2024-04-18 11:08:41,offline,45+
TXN043049,Bali,Home & Living,1917000,2024-10-22 19:51:22,offline,18-24
TXN021912,Yogyakarta,Healthcare,1146500,2023-04-21 22:47:40,online,45+
TXN011869,Jakarta,Electronics,1916000,2023-06-23 19:35:32,online,18-24
TXN034691,Medan,Home & Living,1672500,2023-10-22 22:25:35,online,25-34
TXN011322,Jakarta,F&B,344000,2024-06-04 20:57:42,online,45+
TXN044212,Bali,Electronics,3348000,2024-01-29 18:57:43,online,45+
TXN024615,Surabaya,Grocery,234000,2024-06-10 17:45:30,online,18-24
TXN012006,Jakarta,F&B,101000,2024-06-09 12:35:30,online,25-34
TXN003940,Jakarta,Healthcare,1184000,2023-04-21 04:32:07,offline,25-34
TXN004614,Jakarta,Grocery,242500,2024-01-24 19:24:03,online,45+
TXN036760,Medan,Home & Living,1043500,2024-10-20 10:36:48,online,25-34
TXN031459,Surabaya,Education,1389000,2024-07-23 17:11:07,online,25-34
TXN044953,Bali,Fashion,3789000,2024-10-03 17:33:26,offline,25-34
TXN004348,Jakarta,Grocery,843000,2024-06-14 11:06:32,online,25-34
TXN039328,Medan,Fashion,1172000,2024-01-11 18:20:01,online,25-34
TXN049923,Bali,F&B,144000,2023-03-23 10:58:28,online,35-44
TXN022394,Surabaya,Fashion,1715000,2023-04-22 17:18:37,offline,35-44
TXN003157,Jakarta,F&B,482000,2024-01-08 13:40:39,offline,45+
TXN029918,Surabaya,Healthcare,848500,2023-07-29 21:43:07,online,25-34
TXN037224,Medan,F&B,218000,2023-12-16 16:04:18,online,25-34
TXN013479,Jakarta,Fashion,3359000,2024-12-05 01:44:32,online,25-34
TXN013872,Jakarta,F&B,129000,2023-01-29 02:43:54,online,45+
TXN038556,Medan,Grocery,189000,2024-01-31 07:53:51,online,25-34
TXN025330,Surabaya,Fashion,691500,2023-10-10 22:08:05,online,18-24
TXN044685,Bali,F&B,565500,2024-01-20 14:55:10,online,25-34
TXN000986,Jakarta,Fashion,1248000,2023-09-30 10:34:22,online,45+
TXN037140,Medan,Healthcare,1182000,2024-10-26 16:57:15,offline,25-34
TXN035034,Medan,F&B,363500,2023-10-09 14:37:28,online,45+
TXN023731,Surabaya,Travel,3061500,2024-01-29 13:31:41,online,45+
TXN007531,Jakarta,F&B,112000,2024-08-19 09:57:11,offline,25-34
TXN044395,Bali,Fashion,3900000,2023-08-09 23:53:06,offline,25-34
TXN032949,Surabaya,Home & Living,1979500,2023-07-16 23:51:57,offline,25-34
TXN030878,Surabaya,Grocery,357500,2024-08-23 06:13:16,online,25-34
TXN029931,Surabaya,Electronics,4999500,2023-10-14 11:34:07,online,18-24
TXN023416,Surabaya,F&B,280000,2023-11-02 15:42:49,offline,35-44
TXN006060,Jakarta,F&B,268500,2023-03-11 07:10:00,online,18-24
TXN023680,Surabaya,Home & Living,3509000,2024-06-01 17:24:08,offline,35-44
TXN015941,Yogyakarta,F&B,63000,2023-08-26 20:33:21,offline,18-24
TXN006949,Jakarta,Fashion,2457500,2024-11-30 19:53:37,online,18-24
TXN030096,Surabaya,Healthcare,914000,2024-04-27 20:26:37,online,35-44
TXN041340,Medan,Fashion,1294000,2023-06-25 06:16:56,online,45+
TXN049599,Bali,F&B,593500,2023-06-19 16:08:49,online,25-34
TXN033184,Surabaya,Fashion,2539500,2023-01-24 04:53:05,online,18-24
TXN016581,Yogyakarta,F&B,103500,2024-04-25 09:01:18,online,25-34
TXN001389,Jakarta,Fashion,631000,2024-10-11 20:45:18,online,45+
TXN021351,Yogyakarta,Education,878000,2024-03-17 22:49:02,offline,18-24
TXN049751,Bali,Electronics,6561000,2023-12-28 19:25:15,offline,25-34
TXN034432,Surabaya,F&B,182500,2024-05-01 15:53:34,online,18-24
TXN024455,Surabaya,F&B,98000,2024-07-22 19:55:53,online,25-34
TXN040360,Medan,Grocery,172500,2024-03-30 20:24:41,online,25-34
TXN018578,Yogyakarta,Fashion,187500,2024-11-11 16:00:51,online,18-24
TXN033452,Surabaya,Fashion,2067000,2024-11-29 08:57:11,offline,45+
TXN047853,Bali,Electronics,4169500,2024-12-20 21:59:59,online,45+
TXN000005,Jakarta,Grocery,423500,2023-05-27 15:05:37,online,25-34
TXN029183,Surabaya,Fashion,2321500,2024-03-18 12:38:19,offline,35-44
TXN008231,Jakarta,Home & Living,1300500,2024-10-02 19:28:10,online,18-24
TXN005947,Jakarta,Education,3061500,2023-09-10 12:51:24,offline,25-34
TXN007823,Jakarta,Fashion,2089000,2024-10-13 17:00:04,online,25-34
TXN019487,Yogyakarta,Travel,2625000,2024-01-17 22:06:46,offline,18-24
TXN015385,Yogyakarta,F&B,207000,2023-09-09 08:29:15,online,35-44
TXN041100,Medan,Grocery,348000,2023-01-22 19:44:45,offline,35-44
TXN018184,Yogyakarta,F&B,58500,2023-03-21 19:50:50,offline,18-24
TXN027162,Surabaya,F&B,260000,2023-10-19 08:29:11,offline,35-44
TXN011646,Jakarta,Healthcare,1647500,2023-01-28 09:37:38,offline,25-34
TXN024391,Surabaya,Travel,3100500,2024-11-04 23:53:11,online,35-44
TXN004851,Jakarta,Home & Living,3755000,2024-03-22 08:03:11,online,25-34
TXN047436,Bali,Fashion,881000,2024-12-22 07:14:44,offline,18-24
TXN042207,Medan,Healthcare,750000,2024-02-05 16:25:42,offline,18-24
TXN045341,Bali,Healthcare,706000,2023-06-21 17:23:10,online,18-24
TXN028170,Surabaya,F&B,480500,2023-10-25 19:58:28,offline,25-34
TXN003420,Jakarta,Travel,5167000,2024-11-06 08:01:47,online,18-24
TXN042591,Bali,Home & Living,2809000,2024-04-20 18:15:53,online,25-34
TXN038735,Medan,Grocery,128000,2023-08-22 18:42:37,online,18-24
TXN036720,Medan,F&B,304500,2023-08-30 07:45:45,offline,25-34
TXN029498,Surabaya,Grocery,252000,2023-06-27 12:01:34,online,35-44
TXN004363,Jakarta,Electronics,6197500,2023-08-21 07:53:01,offline,35-44
TXN004029,Jakarta,Electronics,12332000,2023-11-05 20:19:24,offline,25-34
TXN003427,Jakarta,Travel,4583500,2024-09-20 07:49:30,offline,35-44
TXN020269,Yogyakarta,F&B,136500,2023-11-14 08:16:25,offline,25-34
TXN020058,Yogyakarta,Grocery,277500,2024-09-21 17:05:29,offline,25-34
TXN011479,Jakarta,F&B,244500,2023-06-29 11:42:54,online,18-24
TXN047945,Bali,Electronics,6067500,2023-01-04 23:23:14,online,18-24
TXN029393,Surabaya,Electronics,7200000,2024-04-26 20:16:53,offline,18-24
TXN029047,Surabaya,Travel,1545000,2024-09-10 06:51:56,offline,18-24
TXN008565,Jakarta,Grocery,520000,2024-04-24 15:08:22,online,25-34
TXN039507,Medan,F&B,245000,2024-06-16 07:22:08,offline,18-24
TXN049805,Bali,F&B,408000,2023-09-30 12:02:56,offline,25-34
TXN025450,Surabaya,F&B,163000,2023-03-23 11:11:04,offline,18-24
TXN034922,Medan,Fashion,1026000,2023-02-17 09:16:44,offline,45+
TXN030478,Surabaya,F&B,225000,2023-06-01 06:52:17,online,18-24
TXN013520,Jakarta,Home & Living,1378500,2023-06-26 19:37:12,online,25-34
TXN034008,Surabaya,Travel,2708000,2024-05-13 19:23:41,online,35-44
TXN021316,Yogyakarta,Education,1190000,2023-02-28 15:53:07,online,25-34
TXN042425,Medan,Fashion,929000,2023-03-19 19:19:42,offline,35-44
